artist_id,name,country,genres,tags,popularity_score,follower_count,active_since
A0559,Kim Erickson,UK,"Classical,Indie,Hip-Hop","2000s,dance,love,rainy-day,european",0.1399085,1000,2013
A0560,Robert Richardson,US,"Indie,Folk","funk,2020s,a-cappella,winter",0.25729063,1000,2015
A0561,Veronica Silva,US,"Hip-Hop,Ambient,Blues","ambient,vocals,classic,piano",0.12729785,1000,1979
A0562,Molly Watts,SE,"Latin,R&B,Metal","slow,study,60s,drums",0.5040439,2000,1965
A0563,John Coffey,AU,"Latin,Pop,Electronic","2000s,live,90s",0.4246632,2000,1999
A0564,Paula Lane,DE,"Pop,Rock","techno,rainy-day,60s",0.25121295,3000,1962
A0565,Lauren Jackson,DE,"Country,Pop","summer,groove,2020s,winter,slow",0.35699734,4000,1999
A0566,Lisa Randall,JP,Electronic,"melancholic,energetic",0.2558257,1000,1984
A0567,Michael Johnson,US,"Indie,Ambient","60s,house,synth,ambient",0.35135198,3000,2012
A0568,Ashley Smith,UK,Indie,"a-cappella,funk",0.17724833,1000,1999
A0569,Christian Vaughn,CA,"Electronic,Classical,Rock","female-vocal,bass,group,heartbreak,trap",0.62756824,1000,2006
A0570,Reginald Knapp,US,Reggae,"techno,2000s,dance,group,love",0.54099697,3000,1985
A0571,Nancy Brown,SE,"Country,Electronic","experimental,workout",0.006030227,4000,2012
A0572,Daniel Nguyen,UK,"Blues,Hip-Hop","2020s,underground,choir,cover,techno",0.09044087,1000,1993
A0573,Kelly Edwards,JP,Ambient,"studio,night,road-trip,piano",0.27070066,2000,1999
A0574,Thomas Peterson,SE,"Reggae,Pop","acoustic,mainstream,drone,neo-soul",0.33554545,1000,1982
A0575,Raymond Le,CA,Classical,"experimental,african,chill,energetic",0.09434384,10000,1988
A0576,Melissa Bishop,NG,Rock,"underground,techno,dance,art-rock",0.38512573,1000,2012
A0577,David Grant,AU,"Electronic,Country","70s,american,fast",0.12994345,1000,1984
A0578,William Evans,SE,Reggae,"dance,spoken-word",0.23952775,2000,1961
A0579,Daniel Bush,US,Jazz,"neo-soul,african,morning",0.24107616,9000,1983
A0580,Gregory Peck,UK,"Folk,Metal","spoken-word,vocals,winter,dance,studio",0.10059627,1000,1984
A0581,Denise Martinez,CA,"Electronic,Jazz","energetic,noise,80s,female-vocal,groove",0.26798457,3000,1986
A0582,Jamie Baird,US,R&B,"post-rock,melancholic,funk,progressive,duo",0.11912193,1000,1964
A0583,Tina Ballard,UK,"Blues,Electronic","solo,modern",0.07163956,58000,1968
A0584,Dwayne Klein,NG,"Reggae,Latin,Classical","remix,african,european,neo-soul,winter",0.018542994,2000,1980
A0585,Jeremy Scott,AU,"Rock,Country,Metal","african,party,classic,piano,vocals",0.35886586,1000,1986
A0586,Dale Ryan,US,Metal,"electric,remix",0.26913527,12000,1961
A0587,Melissa Taylor,US,"Jazz,R&B,Rock","2000s,techno,cover",0.23966168,2000,1984
A0588,Laurie Sanchez,US,"Rock,Classical,Country","morning,summer,chill",0.09049204,5000,1980
A0589,Kiara Little,US,Latin,"rainy-day,european,house",0.13894984,2000,1962
A0590,Jason Love,KR,"Rock,Hip-Hop","2000s,progressive,house,funk",0.2775606,13000,1975
A0591,Randy Smith,UK,"Indie,Blues","electric,love,group,spoken-word,rainy-day",0.13628566,449000,1977
A0592,Tanya Russell,US,"Blues,Indie","duo,chill,progressive,mainstream,remix",0.46511984,1000,1969
A0593,Sherry Woods,AU,"Ambient,Electronic,Folk","latin,vocals",0.3461412,1000,2007
A0594,Victor Morris,US,"Indie,Folk","heartbreak,choir,ambient",0.2172489,1000,1964
A0595,Susan Davis,US,"Reggae,Ambient","european,house,remix,female-vocal,energetic",0.25987434,4000,1996
A0596,Kimberly Sharp,FR,"Ambient,Reggae,Folk","mainstream,remix",0.3716075,1000,2001
A0597,Susan Thompson,AU,Metal,"trance,male-vocal,fast,love",0.5288594,1000,2010
A0598,Casey Gillespie,IT,"Jazz,Indie","bass,remix",0.4954133,1000,1994
A0599,Jennifer Simpson DVM,AU,"Latin,Pop","workout,fast,mainstream,house",0.07532545,1000,1994
A0600,Tammy Mcdowell,UK,Electronic,"90s,neo-soul",0.121959515,1000,2007
A0601,Keith Rodriguez,JP,Metal,"melancholic,fast,2020s,folk-rock,solo",0.07220811,2000,2013
A0602,Mrs. Virginia Daniels,NG,"Reggae,R&B","cover,art-rock,progressive,ambient,duo",0.34902972,2000,1973
A0603,Todd Rosales MD,FR,"Rock,Hip-Hop","2020s,60s,underground,winter",0.4385095,2000,2010
A0604,Brian Martin,AR,"Latin,Classical","choir,latin,male-vocal,underground",0.122153096,3000,1989
A0605,David Lopez,JP,Ambient,"acoustic,latin,lo-fi,melancholic",0.1624196,1000,1966
A0606,Rachel Bradley,SE,R&B,"chill,cover,group,70s,80s",0.11999212,2000,1998
A0607,Casey Chase,US,Metal,"workout,drone,winter,studio",0.07703012,4000,2021
A0608,Samantha Robertson,FR,"Hip-Hop,Classical,R&B","winter,70s,a-cappella",0.6297259,6000,1968
A0609,Michael Lopez,UK,Country,"drill,90s",0.20445874,1000,1960
A0610,Franklin Wright,CA,"Rock,Electronic,Blues","choir,vocals,2000s",0.3014975,76000,2017
A0611,David Molina,DE,"Folk,Indie","british,70s",0.5861476,5000,1997
A0612,Elizabeth Sharp,AR,"Country,Pop,Jazz","experimental,trap,folk-rock",0.54320145,1000,1973
A0613,Matthew Schwartz,IT,"Pop,Country,Latin","live,2010s,experimental,noise",0.046331212,2000,2009
A0614,Bryan Parker,US,Hip-Hop,"study,fast,choir,art-rock,british",0.18917422,8000,1984
A0615,Jonathan Jacobson,FR,"Electronic,R&B","experimental,melancholic,workout,drums",0.2805128,3000,1980
A0616,Emily Wilson,FR,Classical,"guitar,drone,african",0.5012548,1000,1978
A0617,Elizabeth Mendez,US,"Rock,Pop,Electronic","study,70s,party,techno",0.23552684,42000,1997
A0618,Casey Hernandez,US,"Rock,Ambient","duo,female-vocal",0.05533506,1000,1968
A0619,Lisa Perry,US,"Pop,Latin","rainy-day,synth,psychedelic,trap",0.18293467,2000,1982
A0620,Kaitlin Medina,JP,"R&B,Electronic","energetic,night,european,spoken-word,groove",0.007348607,2000,1979
A0621,Colleen Wright,UK,"Hip-Hop,Ambient,Reggae","vocals,ambient,trap,house",0.28805473,2000,1963
A0622,Shelley Miller,IT,Reggae,"female-vocal,post-rock,workout,lo-fi",0.33363253,1000,2008
A0623,Michael Miller,UK,Reggae,"rainy-day,psychedelic,techno,slow",0.20755483,1000,1960
A0624,Amy Kelley,AR,"Blues,Rock","dance,energetic,guitar",0.4251978,1000,2020
A0625,Laura Hernandez,UK,"Reggae,Folk,Hip-Hop","post-rock,70s,melancholic",0.07112585,1000,1965
A0626,Joseph Wilson,JP,"Folk,Jazz","drill,trap,psychedelic,dance",0.2861484,1000,1982
A0627,Kevin Davis,US,"Hip-Hop,Latin,Reggae","rainy-day,2000s,remix,80s",0.122792415,1000,1966
A0628,Rhonda Chavez,CA,"Electronic,Latin,Metal","70s,upbeat,latin,noise",0.13312297,24000,1983
A0629,Joyce Brown,BR,Classical,"bass,live,drill,groove",0.12454984,1000,1998
A0630,Robert Cummings,KR,"Classical,Reggae","soul,african,male-vocal,lo-fi,slow",0.29212195,1000,1965
A0631,Robert Reese,BR,"Indie,Country,Reggae","live,workout",0.24461105,20000,1993
A0632,Amber Cooper,US,"Classical,Latin,Rock","winter,american",0.2320193,1000,2008
A0633,Zachary Michael,UK,"Hip-Hop,Folk,Ambient","60s,2020s,female-vocal",0.3550961,2000,1988
A0634,Timothy Johnson,US,"Indie,Latin,Metal","african,noise,drill,neo-soul",0.18630886,2000,1967
A0635,Randy Cannon,US,Latin,"post-rock,duo",0.17638384,1000,2003
A0636,Maria Fisher,DE,"R&B,Rock,Electronic","2000s,spoken-word,soul,american",0.50272137,1000,1971
A0637,Janet Kane DVM,FR,Rock,"solo,vocals",0.07839746,2000,1961
A0638,Michael Stanley,JP,"Jazz,Reggae","rainy-day,latin",0.10558228,10000,1987
A0639,Martha Bailey,SE,Jazz,"90s,winter,guitar",0.4832482,1000,1977
A0640,Joshua Rice,FR,Electronic,"neo-soul,guitar",0.37363932,1000,1961
A0641,Courtney Smith,BR,"Reggae,Electronic","instrumental,dance,female-vocal,mainstream,progressive",0.15422535,3000,2008
A0642,Edwin Nunez,US,"Metal,Country,Ambient","drone,summer,american,road-trip",0.122859724,1000,1997
A0643,Kim Morrow,US,"Pop,Hip-Hop,Latin","drill,post-rock",0.13619402,1000,2017
A0644,Gregory Hill,AU,"Country,Electronic","2010s,slow,art-rock",0.39640892,2000,1990
A0645,Molly Rodriguez,SE,"Ambient,Indie,Country","live,love,groove,morning",0.18438405,1000,1987
A0646,Jennifer Miranda,US,Ambient,"cover,road-trip,guitar",0.08805978,22000,2013
A0647,Alexis Harris,CA,Indie,"bass,cover,drill,80s",0.35784787,1000,1965
A0648,Andrew Harper,DE,"Blues,Electronic","solo,vocals",0.0804408,8000,1982
A0649,Amber Yang,US,Classical,"european,techno,studio",0.15641268,3000,2010
A0650,David Robinson,UK,"Country,Metal,Classical","duo,bass,funk,spoken-word",0.41879413,1000,1978
A0651,Amy Gordon,NO,Electronic,"mainstream,90s,modern",0.2564425,1000,2015
A0652,Robert Dennis,DE,"Jazz,Classical,Reggae","female-vocal,solo",0.6078322,2000,1977
A0653,Kyle Chambers,US,"Ambient,Indie","summer,african,spoken-word,techno",0.19409035,1000,1986
A0654,Eric Thomas,SE,Classical,"2020s,american,love,live,noise",0.17266338,2000,2016
A0655,Connie Turner,US,"Reggae,Folk,Latin","drums,psychedelic,remix",0.14459543,1000,1975
A0656,Travis Hobbs,SE,Metal,"morning,choir,neo-soul,party,cover",0.3495576,1000,2020
A0657,Lori Simmons,US,Pop,"trance,2000s,male-vocal,progressive",0.2159235,3000,1962
A0658,William David DDS,AU,"Ambient,Folk,Blues","experimental,techno,post-rock,upbeat,male-vocal",0.31188315,89000,1976
A0659,Emma Butler,UK,"Electronic,Country,Classical","70s,2020s,energetic,summer",0.08574389,1000,1997
A0660,James Webster,US,"Latin,Country,Folk","90s,bass",0.36695608,3000,1997
A0661,Samuel Turner,NO,"Classical,Pop","60s,lo-fi",0.2735063,2000,2017
A0662,Renee Melendez,US,"Jazz,R&B,Folk","vocals,progressive,instrumental,african",0.23801838,131000,2020
A0663,Tracy Grant,US,"Blues,Hip-Hop","upbeat,british,2010s",0.13575433,1000,2002
A0664,David Harris,US,"Blues,Pop,Rock","summer,chill,study,a-cappella,choir",0.45496616,1000,2001
A0665,Tammy Boone,FR,"Blues,Hip-Hop,Country","synth,vocals,instrumental,solo",0.3280162,1000,1979
A0666,Nathaniel Lee,BR,"R&B,Hip-Hop,Ambient","ambient,groove",0.23729832,1000,2010
A0667,Michael Morrison,IT,Rock,"choir,2020s,instrumental,drone,house",0.0503346,1000,2000
A0668,Chelsea Gill,US,Ambient,"funk,groove",0.24674465,12000,1961
A0669,Kristin Mendoza,UK,"Folk,Electronic,Metal","synth,trap,electric",0.2281223,1000,2012
A0670,Felicia Krueger,US,"Reggae,Jazz,Classical","instrumental,summer",0.12675466,4000,1982
A0671,Timothy Hayden,CA,"Jazz,Metal,Ambient","heartbreak,summer,party",0.15277393,1000,1989
A0672,Zachary Mendoza,IT,Ambient,"soul,melancholic,road-trip",0.39104003,1000,1990
A0673,Larry Harris,FR,"Blues,Folk,Metal","study,british,experimental,70s",0.19160734,2000,2011
A0674,Kristen Rowe,AU,Rock,"morning,rainy-day,electric,vocals",0.07097638,1000,1976
A0675,Joseph Howard,UK,"Hip-Hop,Metal,Blues","solo,dance",0.19862849,5000,1984
A0676,Jose Crawford,NG,"Reggae,Indie,Jazz","cover,trance,slow,noise,electric",0.07116166,1000,1962
A0677,William Harrison,UK,"Jazz,Pop","morning,rainy-day",0.14548875,50000,1981
A0678,Suzanne Wood,US,Jazz,"trance,love,rainy-day",0.7255016,1000,1965
A0679,Justin Walker,UK,"Pop,Latin","2000s,european",0.21357289,1000,1996
A0680,Dean Donovan,US,Hip-Hop,"funk,fast",0.29089227,1000,2016
A0681,Jennifer Hernandez,US,Ambient,"vocals,drone,psychedelic,acoustic",0.2295169,3000,1989
A0682,James Whitaker,US,"Hip-Hop,Folk","trance,chill,live,african,solo",0.060240977,6000,2017
A0683,Mr. Michael Scott PhD,UK,"Hip-Hop,Folk","trance,latin,guitar,upbeat,winter",0.22657289,1000,2021
A0684,Maria Henry,AU,Folk,"2020s,energetic,european,90s,70s",0.19639033,1000,1963
A0685,Robert Jackson,US,"Blues,Rock,Pop","solo,heartbreak",0.47175264,2000,1992
A0686,Katherine Stark,UK,Country,"dance,energetic",0.1502453,1000,1993
A0687,Maria Brown,MX,"Blues,Folk","group,post-rock",0.4150019,4000,1984
A0688,Ryan Landry,JP,"Ambient,Indie,Rock","party,2010s",0.10739046,1000,2012
A0689,Pamela Gutierrez,CA,Classical,"post-rock,funk,american",0.27126506,3000,1984
A0690,Crystal Mann,US,Ambient,"solo,dance,party",0.070058584,1000,1963
A0691,Jonathan Brooks,NO,"Country,Hip-Hop","drums,upbeat",0.30380297,141000,1994
A0692,Mary Jensen,US,"R&B,Classical,Rock","80s,ambient,heartbreak,instrumental,house",0.10103637,1000,1972
A0693,Mr. Aaron Arnold,US,"Pop,Classical","melancholic,drums,workout,noise",0.03018928,1000,1982
A0694,Joseph Hill,NG,"Latin,Metal,Folk","progressive,live",0.09791206,4000,1991
A0695,Alicia Li,CA,"Blues,Hip-Hop,Country","electric,neo-soul,melancholic,latin,lo-fi",0.2862176,1000,2005
A0696,Renee Browning,FR,"Reggae,Rock","european,trap,love,vocals,melancholic",0.20773332,1000,1977
A0697,Brent Hernandez,AU,"Rock,Classical","piano,energetic,groove,american",0.04021243,1000,1983
A0698,Joseph Ochoa,DE,"Reggae,Classical,Ambient","female-vocal,african",0.270883,4000,1964
A0699,James Watson,US,"Indie,Folk","latin,soul,funk",0.21243098,3000,1984
A0700,Karl Branch,US,"Folk,Hip-Hop,Reggae","remix,electric,psychedelic,house,party",0.10224963,9000,1996
A0701,Michael Abbott,US,"Hip-Hop,Classical,R&B","group,upbeat,synth,energetic,british",0.14913078,1000,1998
A0702,Shannon Malone,US,"Jazz,Folk,Latin","house,winter,underground,duo,chill",0.21741487,1000,1978
A0703,James Tran,NO,"Classical,Blues,Ambient","house,live,70s,drone,art-rock",0.20243226,6000,1963
A0704,Adam Jackson,US,"Ambient,Country,Jazz","guitar,chill",0.13471243,2000,1996
A0705,Mr. Richard Knight PhD,CA,"Classical,Pop","duo,rainy-day,experimental,studio,2000s",0.14327638,2000,2001
A0706,Joseph Williams,JP,"Folk,Pop","ambient,rainy-day,road-trip",0.07097801,1000,1965
A0707,Sean Clay,JP,R&B,"folk-rock,studio,classic,chill,male-vocal",0.12221989,1000,1991
A0708,Anthony Jones,UK,"Pop,Latin","drill,experimental,folk-rock,live,spoken-word",0.04435593,1000,1965
A0709,Stephanie Elliott,UK,"Electronic,Indie,Blues","trance,electric",0.04644152,1000,1988
A0710,Timothy Edwards,IT,R&B,"2010s,techno,spoken-word",0.104260065,1000,2000
A0711,Laurie Goodwin,DE,"R&B,Rock,Reggae","trance,spoken-word,groove",0.282303,1000,2005
A0712,Jennifer Jones,BR,"Rock,Metal,Jazz","2010s,90s,dance,folk-rock",0.18842734,2000,2004
A0713,David Davenport,NG,Classical,"european,female-vocal,modern,love,house",0.30196345,1000,2007
A0714,Steven Rivera,JP,"Hip-Hop,Folk,Classical","drone,rainy-day",0.2184504,2000,1975
A0715,Brenda Hinton,US,"R&B,Blues","2010s,modern",0.26957935,2000,2013
A0716,Kathryn Mccann,CA,"Pop,Reggae,R&B","upbeat,drone,slow",0.104969256,2000,1982
A0717,Jeffrey Roberson,US,"Classical,Pop","folk-rock,female-vocal,party",0.09771652,2000,1983
A0718,Randy Friedman,DE,"Jazz,Ambient,Blues","neo-soul,2020s,road-trip,ambient",0.17921406,2000,2009
A0719,Raymond Johnson,MX,Jazz,"road-trip,chill",0.22280174,19000,1980
A0720,Willie Henry,CA,"Hip-Hop,Metal,Country","70s,drill,winter,noise,mainstream",0.09532177,8000,1964
A0721,Todd Reynolds,UK,Indie,"techno,study,heartbreak,70s,upbeat",0.14728689,1000,2005
A0722,Mary Miller,US,"Reggae,Electronic,R&B","instrumental,choir,solo",0.11426731,1000,2001
A0723,Rebecca Marquez,MX,Metal,"upbeat,live,70s,choir,psychedelic",0.642703,9000,1996
A0724,Christian Dawson,US,"Rock,Ambient,Reggae","winter,summer,latin,solo",0.23886028,3000,1969
A0725,Nancy Stewart,US,"Reggae,Blues,Hip-Hop","neo-soul,post-rock,bass",0.2213026,1000,1999
A0726,Aaron Parker,US,"Ambient,Blues","european,guitar",0.114786476,1000,1972
A0727,Derrick Anderson,US,Hip-Hop,"techno,slow",0.37450057,3000,1994
A0728,Jerry Peters,UK,Folk,"bass,duo,lo-fi,melancholic",0.16113761,9000,1991
A0729,Alexander Gomez,CA,"Folk,Metal,Pop","live,art-rock,70s",0.46388957,2000,2008
A0730,Kyle Nguyen,US,Reggae,"psychedelic,bass,workout,winter,drill",0.17507415,3000,2021
A0731,Edgar Hughes,US,Latin,"group,groove,study,noise,energetic",0.23172422,2000,1971
A0732,Steven Stein,US,"Ambient,Pop","studio,trap",0.11624356,14000,1967
A0733,Laura Jackson,UK,"Country,Reggae","60s,underground,ambient,group",0.36656857,1000,1995
A0734,Charles Turner,US,Metal,"heartbreak,morning,solo,energetic",0.5467947,1000,2019
A0735,Arthur Hamilton MD,DE,"Indie,Folk","studio,drone,2010s",0.19382234,1000,1969
A0736,Mr. David Wright,US,"Blues,Electronic","chill,night,choir",0.31894878,2000,1990
A0737,Linda Gonzalez,US,Folk,"drill,chill",0.72835964,3000,1985
A0738,Eric Rush,UK,"Hip-Hop,Rock,Pop","90s,70s,love",0.5354195,1000,1980
A0739,Manuel Brock,UK,"Blues,Classical,Indie","2000s,spoken-word,neo-soul",0.07458532,1000,2001
A0740,George Ochoa,US,"Hip-Hop,Ambient,Country","vocals,british",0.42472303,5000,1978
A0741,Valerie Taylor,US,Reggae,"house,african,study,party,latin",0.04174835,6000,1991
A0742,Travis Harris,SE,"Classical,Indie,Pop","studio,synth,energetic,male-vocal",0.060051154,1000,2013
A0743,Vincent Novak,US,"Indie,Hip-Hop,Folk","60s,underground,psychedelic",0.37656185,9000,1983
A0744,Michael Henry,CA,"Classical,Ambient","vocals,upbeat",0.11375729,1000,1961
A0745,Dana Bennett,UK,"Pop,Indie,Latin","vocals,drums,techno,2000s",0.094850436,1000,2015
A0746,Jenna Wilson,US,"Ambient,Jazz","workout,melancholic",0.52000564,1000,1977
A0747,Leslie Gardner,UK,R&B,"classic,drums,upbeat",0.06932228,1000,2008
A0748,Krista Benton,JP,"Jazz,Country","spoken-word,60s,groove,mainstream,winter",0.44929895,2000,2008
A0749,Michael Gonzales,SE,"Classical,Folk,Electronic","60s,drill",0.19537072,4000,1993
A0750,Michael Fuentes,US,Reggae,"drill,60s,psychedelic,trance",0.49867293,1000,1965
A0751,Jennifer Porter,US,Latin,"melancholic,group",0.56102705,1000,2019
A0752,Dana Hopkins,US,"Ambient,Classical","morning,choir",0.37835735,44000,2002
A0753,Rachel Jones,UK,"R&B,Pop","slow,live,duo,rainy-day",0.25771123,4000,1986
A0754,Karen Morales DDS,DE,Pop,"british,love",0.13554601,2000,2013
A0755,Melissa Stephens,US,"Hip-Hop,Jazz,Metal","80s,neo-soul,female-vocal,summer",0.31433758,2000,2009
A0756,Heather Woodard,US,Ambient,"ambient,modern,morning,2000s,drums",0.7397538,1000,2007
A0757,Margaret Miller,KR,Metal,"morning,trance,remix,love",0.32897162,12000,1970
A0758,Mary Kelly,US,"R&B,Metal","acoustic,drill,techno,male-vocal",0.5037243,3000,1999
A0759,Amanda Terrell,UK,Reggae,"cover,remix",0.3741321,10000,1978
A0760,Jennifer Goodwin,FR,R&B,"folk-rock,80s",0.18626447,1000,1964
A0761,Jorge Stone,US,"R&B,Pop","acoustic,modern",0.10614352,2000,1981
A0762,Laura Griffin,US,"Rock,Ambient","electric,european,2020s,male-vocal",0.21662448,5000,1966
A0763,Raymond Chapman,US,"Country,Reggae","70s,2020s",0.12951598,2000,1966
A0764,Haley Johnson,NG,"Latin,Blues,Indie","70s,bass,classic,female-vocal,noise",0.35900185,1000,2005
A0765,Jason Nixon,US,"Hip-Hop,Reggae","vocals,trap,male-vocal",0.013127346,14000,1991
A0766,Todd Thomas,US,"Blues,Reggae","remix,modern,funk",0.28836244,1000,1985
A0767,Jesse Clark,US,"Hip-Hop,Jazz,Reggae","acoustic,spoken-word",0.15608655,2000,1972
A0768,Mr. Jeffrey Horton,US,"Blues,Folk,Reggae","melancholic,spoken-word,slow,road-trip,groove",0.54621315,6000,2008
A0769,Eric Patrick,AU,Country,"trance,duo",0.2282019,1000,1999
A0770,Samuel Wong,US,"Folk,Metal","modern,synth,2000s,lo-fi",0.3614372,1000,1996
A0771,Carly Riggs,CA,Pop,"soul,modern",0.34257758,2000,1971
A0772,Christopher Moore,AU,Latin,"british,piano",0.19119805,1000,1967
A0773,Tina Hall,SE,"Indie,Ambient","love,female-vocal,studio",0.21455812,2000,1967
A0774,Cody Davidson,US,Classical,"electric,love",0.08681209,12000,1961
A0775,Allen Mendez,SE,Pop,"classic,progressive,instrumental,studio",0.08872911,2000,2021
A0776,Kevin Price,AU,Jazz,"bass,fast,trance,neo-soul,guitar",0.18645993,2000,1983
A0777,Christine Goodwin,US,Latin,"slow,european,dance",0.1832241,14000,2001
A0778,Amy Garcia,JP,"Folk,Ambient","chill,ambient,folk-rock",0.22487645,1000,2021
A0779,Chelsea Nguyen,SE,Classical,"house,bass,folk-rock,guitar,workout",0.20865864,1000,2018
A0780,Dennis Huffman,US,Metal,"vocals,progressive,duo,ambient",0.4031893,1000,1980
A0781,Margaret Harper,NG,"Metal,Blues","folk-rock,psychedelic,road-trip,2020s,70s",0.2061882,1000,1990
A0782,Laurie Bailey,UK,"Indie,Metal","neo-soul,slow,workout,piano,melancholic",0.054483466,1000,1989
A0783,Lisa Cervantes,AU,Rock,"synth,underground,psychedelic,melancholic",0.16110079,107000,1962
A0784,Cesar Wilson,IT,Rock,"classic,upbeat,guitar,road-trip",0.38154337,1000,2008
A0785,Clayton Steele,UK,"Latin,R&B","funk,a-cappella,morning,study,night",0.22053593,1000,1996
A0786,Jennifer Taylor,BR,"Indie,Blues,Folk","2010s,choir,cover",0.013070847,7000,1983
A0787,Cody Reid,US,"Blues,R&B","live,trap,upbeat,duo,female-vocal",0.18083905,1000,1995
A0788,Maria Cooke,JP,Hip-Hop,"remix,guitar,love",0.28143266,1000,2006
A0789,Katherine Taylor,AU,"Indie,Jazz,Folk","drone,latin,studio,chill,rainy-day",0.31274018,1000,1960
A0790,Jerry Brown,US,"Classical,Indie","funk,vocals,remix",0.3829453,60000,2000
A0791,Adam Taylor,UK,"Rock,R&B,Pop","drill,experimental,drone",0.2889846,3000,2014
A0792,Tracey Wagner,US,Pop,"love,experimental,modern,british,male-vocal",0.006989401,1000,2005
A0793,Michael Perry PhD,US,Blues,"progressive,electric",0.3333202,2000,1999
A0794,Bradley Johnson DDS,US,"Metal,Latin,Pop","soul,neo-soul",0.044704515,2000,1965
A0795,Donald Medina,US,Ambient,"female-vocal,90s",0.045312505,1000,2006
A0796,Jim Newton,US,"Country,Hip-Hop","synth,psychedelic",0.45311582,1000,2007
A0797,Krista Wilson,US,Ambient,"road-trip,noise,drums,post-rock",0.3433262,1000,1991
A0798,Reginald Morrow,FR,Indie,"american,bass,choir,60s,british",0.027508631,2000,1996
A0799,Rodney Williams,FR,"Folk,Reggae","workout,2020s,vocals,classic,morning",0.11884367,1000,1998
